"image_name";"article_id";"artifact_id";"image_path"
"31-__31_p003_29c5ae2a_img2_0dcbb834e2_d829175c9f40.jpg";107;"31- _31_p003_29c5ae2a";"C:UsersUtilisateurDesktopIRONHACK_DACOURSESFINAL_PROJECTfinal_project_looted_artefactsfiguresweb_photos/31-__31_p003_29c5ae2a_img2_0dcbb834e2_d829175c9f40.jpg"
"31-__31_p004_c8d52ea6_img1_e622f22dc4_45971d343e23.jpg";108;"31- _31_p004_c8d52ea6";"C:UsersUtilisateurDesktopIRONHACK_DACOURSESFINAL_PROJECTfinal_project_looted_artefactsfiguresweb_photos/31-__31_p004_c8d52ea6_img1_e622f22dc4_45971d343e23.jpg"
"31-__31_p004_c8d52ea6_img2_e1d9759281_d10b131e843d.jpg";108;"31- _31_p004_c8d52ea6";"C:UsersUtilisateurDesktopIRONHACK_DACOURSESFINAL_PROJECTfinal_project_looted_artefactsfiguresweb_photos/31-__31_p004_c8d52ea6_img2_e1d9759281_d10b131e843d.jpg"
"31-__31_p004_c8d52ea6_img3_8cba33a18c_f41fe080423a.jpg";108;"31- _31_p004_c8d52ea6";"C:UsersUtilisateurDesktopIRONHACK_DACOURSESFINAL_PROJECTfinal_project_looted_artefactsfiguresweb_photos/31-__31_p004_c8d52ea6_img3_8cba33a18c_f41fe080423a.jpg"
"31-__31_p006_56cb6e06_img1_cdf1bf5aa4_6afed926bfc8.jpg";109;"31- _31_p006_56cb6e06";"C:UsersUtilisateurDesktopIRONHACK_DACOURSESFINAL_PROJECTfinal_project_looted_artefactsfiguresweb_photos/31-__31_p006_56cb6e06_img1_cdf1bf5aa4_6afed926bfc8.jpg"
"31-__31_p007_518f511e_img1_bdf7da194d_3243d3a55f36.jpg";110;"31- _31_p007_518f511e";"C:UsersUtilisateurDesktopIRONHACK_DACOURSESFINAL_PROJECTfinal_project_looted_artefactsfiguresweb_photos/31-__31_p007_518f511e_img1_bdf7da194d_3243d3a55f36.jpg"
"31-__31_p008_d07d17df_img1_c9432db0c4_5ed5d137c6c8.jpg";111;"31- _31_p008_d07d17df";"C:UsersUtilisateurDesktopIRONHACK_DACOURSESFINAL_PROJECTfinal_project_looted_artefactsfiguresweb_photos/31-__31_p008_d07d17df_img1_c9432db0c4_5ed5d137c6c8.jpg"
"31-__31_p010_26086da7_img1_1996259fff_200a93e0cb35.jpg";113;"31- _31_p010_26086da7";"C:UsersUtilisateurDesktopIRONHACK_DACOURSESFINAL_PROJECTfinal_project_looted_artefactsfiguresweb_photos/31-__31_p010_26086da7_img1_1996259fff_200a93e0cb35.jpg"
"31-__31_p011_4c06705e_img1_59298d9c5c_ae0894992a37.jpg";114;"31- _31_p011_4c06705e";"C:UsersUtilisateurDesktopIRONHACK_DACOURSESFINAL_PROJECTfinal_project_looted_artefactsfiguresweb_photos/31-__31_p011_4c06705e_img1_59298d9c5c_ae0894992a37.jpg"
"31-__31_p013_2f2416a9_img1_dcb9abeb63_3b68b355ec60.jpg";116;"31- _31_p013_2f2416a9";"C:UsersUtilisateurDesktopIRONHACK_DACOURSESFINAL_PROJECTfinal_project_looted_artefactsfiguresweb_photos/31-__31_p013_2f2416a9_img1_dcb9abeb63_3b68b355ec60.jpg"
"31-__31_p016_f4871bc9_img1_56149ae52b_5486418ea864.jpg";117;"31- _31_p016_f4871bc9";"C:UsersUtilisateurDesktopIRONHACK_DACOURSESFINAL_PROJECTfinal_project_looted_artefactsfiguresweb_photos/31-__31_p016_f4871bc9_img1_56149ae52b_5486418ea864.jpg"
"31-__31_p017_aa106c3f_img1_cd30f6bf8f_1cc15648385d.jpg";118;"31- _31_p017_aa106c3f";"C:UsersUtilisateurDesktopIRONHACK_DACOURSESFINAL_PROJECTfinal_project_looted_artefactsfiguresweb_photos/31-__31_p017_aa106c3f_img1_cd30f6bf8f_1cc15648385d.jpg"
"31-__31_p018_b1646d5e_img1_a11f22e15b_b276f0383e9e.jpg";119;"31- _31_p018_b1646d5e";"C:UsersUtilisateurDesktopIRONHACK_DACOURSESFINAL_PROJECTfinal_project_looted_artefactsfiguresweb_photos/31-__31_p018_b1646d5e_img1_a11f22e15b_b276f0383e9e.jpg"
"31-__31_p019_92190aac_img1_52948b4d51_e5e75088358f.jpg";120;"31- _31_p019_92190aac";"C:UsersUtilisateurDesktopIRONHACK_DACOURSESFINAL_PROJECTfinal_project_looted_artefactsfiguresweb_photos/31-__31_p019_92190aac_img1_52948b4d51_e5e75088358f.jpg"
"31-__31_p026_d235d123_img1_0b779cd379_492328d1dc5d.jpg";125;"31- _31_p026_d235d123";"C:UsersUtilisateurDesktopIRONHACK_DACOURSESFINAL_PROJECTfinal_project_looted_artefactsfiguresweb_photos/31-__31_p026_d235d123_img1_0b779cd379_492328d1dc5d.jpg"
"31-__31_p027_10b82af4_img1_77e52a26e3_ee9ffa8ab79e.jpg";126;"31- _31_p027_10b82af4";"C:UsersUtilisateurDesktopIRONHACK_DACOURSESFINAL_PROJECTfinal_project_looted_artefactsfiguresweb_photos/31-__31_p027_10b82af4_img1_77e52a26e3_ee9ffa8ab79e.jpg"
"31-__31_p028_dd1df250_img1_f55bace35a_6a7567f1449b.jpg";127;"31- _31_p028_dd1df250";"C:UsersUtilisateurDesktopIRONHACK_DACOURSESFINAL_PROJECTfinal_project_looted_artefactsfiguresweb_photos/31-__31_p028_dd1df250_img1_f55bace35a_6a7567f1449b.jpg"
"31-__31_p030_267a9cea_img1_215095391f_eb0235ed0cb1.jpg";128;"31- _31_p030_267a9cea";"C:UsersUtilisateurDesktopIRONHACK_DACOURSESFINAL_PROJECTfinal_project_looted_artefactsfiguresweb_photos/31-__31_p030_267a9cea_img1_215095391f_eb0235ed0cb1.jpg"
"31-__31_p033_b5dd6f23_img1_1b8e561f23_7074cb0a19cb.jpg";131;"31- _31_p033_b5dd6f23";"C:UsersUtilisateurDesktopIRONHACK_DACOURSESFINAL_PROJECTfinal_project_looted_artefactsfiguresweb_photos/31-__31_p033_b5dd6f23_img1_1b8e561f23_7074cb0a19cb.jpg"
"31-__31_p035_52be4054_img1_a7ac08fb5d_d8abffcc6791.jpg";132;"31- _31_p035_52be4054";"C:UsersUtilisateurDesktopIRONHACK_DACOURSESFINAL_PROJECTfinal_project_looted_artefactsfiguresweb_photos/31-__31_p035_52be4054_img1_a7ac08fb5d_d8abffcc6791.jpg"
